,links,articles
0,http://www.thekawish.com/Articles1/Altaf%20Shaikh/2004/2004/13%20Mar%2004.htm,"ملئي  ۽ سنڌي ماڻهن ۾ فرق ڪهڙو آهي؟  ڇنڇر  13  مارچ  2004ع بس مون 
		کي ٻرو چڙهندو آهي.  هڪ  ته  ڪراچيءَ جا فاصلا وڏا ۽  ٽريفڪ  جئم،  جنهن  ڪري  ڪلاڪ  وڃڻ 
		۾ ۽  ڪلاڪ اچڻ  ۾  ضايع  ٿيو 
		وڃي ۽  اهڙو ڪلاڪ ٻه  (ڪڏهن  ته  ان  کان  به  وڌيڪ)  ويهڻو پوي ٿو،  جيسين  نڪاح  ۽  دعا  وغيره پڙهجي  ۽  مهمانن  کي  ماني  کارائي  وڃي.  دنيا  جو ڪهڙو عقلمند ماڻهو آهي  جيڪو ان کي سٺي ڳالهه ٿو سمجهي ته رات جو ٻارهين  هڪ  وڳي ڌاري تيلن ۾ تريل ڳرا کاڌا ۽  مٺاڻ  کائي  اچي  سمهجي.  هڪ  ته  اسان  جي  ماڻهن  کي  يورپين  کان  وڌيڪ ننڍي هوندي ئي بلڊ پريشر،  ڊائبٽيز،  السر،  بدهضمي  ۽  دل  جون 
		بيماريون ٿين ٿيون.  ڪنهن  چيو 
		ته اهي بيماريون امير ماڻهن جون آهن.  امير  ماڻهو ته هن پاسي  سنگاپور ۽  ملائيشيا  ۾  به  آهن،  يورپ  ته  سڄو 
		امير ماڻهن سان ڀريو پيو آهي،  پر  انهن  کي  ته  اهي  بيماريون ائين بيدرديءَ سان نٿيون ٿين،  جيئن  اسان  جي  ماڻهن  کي  ٿين  ٿيون.  بقول هڪ سڄاڻ  سنڌي  ڊاڪٽر  جي  ته  اهي  بيماريون اميرن جون نه پر  انهن  چرين  جون 
		آهن،  جيڪي  سمجهن  ٿا  ته  ائين  دير  تائين  جاڳي  دعوتون اٽينڊ  ڪرڻ  ۽  هر  روز  دعوتون کائڻ وڏ ماڻهپي  آهي. ملائيشيا  ۾  نوڪريءَ دوران اسان کي ان تعليمي اداري جي ڪئمپس  ۾  رهڻو پيو ٿي ۽  اسان  لاءِ  به  اهو سٺو هو،  جو 
		آفيس  جي  ويجهو هئاسين.  اسان  جي  اڪيڊمي  ائين  هئي،  جيئن  ڪئڊٽ  ڪاليج  پيٽارو،  جنهن  کان  ملاڪا  شهر  حيدرآباد  وانگر پري  هو،  اٽڪل  40  کن  ڪلوميٽرن  تي.  ڪجهه  عرصي  کان  پوءِ  هڪ  پاڪستاني  ڪئپٽن  آيو،  جيڪو ڪئمپس  ۾  رهڻ  بدران  ملاڪا  شهر  ۾  وڃي 
		رهيو.  هڪ  ڏينهن  اسان  جي  باس  کيس  چيو:  ”آئون خوش  نه  آهيان  ته  تون 
		ٻاهر  رهه.  آئون اهو ئي چاهيندس  ته  تون 
		به ٻين  وانگر اندر ڪئمپس  ۾  اچي  رهه.“ ”ڇو 
		سائين؟“  اسان  جي  پاڪستاني  ڪئپٽن  بحث  ڪيو،  ”آئون کڻي پري  رهان  ٿو 
		پر  آفيس  ۾  ته  روز  ٻين  وانگر صحيح ٽائيم  تي  يعني  8  وڳي پهچيو وڃان.“ ”اها ته 
		مون کي به خبر آهي  ۽  آفيس  ۾  ته  هر  صورت ۾ اٺين وڳي تائين پهچڻو اٿئي،  پر  ايترو پري  کان  ڪلاڪ  جي ڪري  هتي  پهچڻ  بعد  تون 
		آفيس  جو ڪم ان چستيءَ سان نه ڪري سگهندو هوندين،  جيڪو هتي رهندڙ ڪري سگهن ٿا.  تنهنجي  ڪلاڪ  کن  گهٽ  ننڊ  ڪرڻ  ۽  گاڏي  هلائڻ  جي جي  ڪري  اسان  جي  آفيس  جي  ڪم  جي  ڪارڪردگيءَ  کي ضرور ڇيهو رسندو هوندو.“ اسان  جي  پاڪستاني  يار  کي  پهرين  ته  اها  ڳالهه  نه  وڻي،  پر  پوءِ  آهستي  آهستي  سمجهي  ويو ته ملائيشيا  اهو 
		ملڪ آهي  جنهن  جو 
		وزير  اعظم،  سڀ  وزير  ۽  سڀ  سيڪريٽري  نه  فقط  صبح  جو اٺين وڳي پهچي  پنهنجي  حاضريءَ جو ڪارڊ پنچ  ڪن  ٿا،  پر  پنهنجي  رهائش  به  آفيس  جي  ويجهو رکن ٿا ۽  رات  جو 
		مجبوريءَ کان علاوه دير تائين جاڳڻ يا گهمڻ ڦرڻ کي خراب ۽  معيوب سمجهيو وڃي ٿو. ملائيشيا  ۾  شاديءَ جي دعوت اٽينڊ  ڪرڻ  ۾  نه  وقت 
		جو زيان  آهي  ۽  نه  تڪليف.  سڄي  ملائيشيا  ۾  شادي  منجهند  جو ٿئي.  هر دعوتنامي ۾ شاديءَ ۾ اچڻ  جو 
		وقت  وڳي 
		کان شام  جو  4  وڳي 
		تائين هوندو آهي.  ڪنواريتا منجهند جو ٻارهين  تائين  تنبو ۽  ٽيبل  ڪرسيون لڳائي ڇڏيندا آهن.  يارهين  کان  مهمان  ايندا  ويندا آهن  ۽  ماني  کائي  موڙو يا تحفو هڪ ٽيبل  تي  رکي  رمندا  رهندا  آهن.  پوري ٻين  وڳي گهوٽ  ڄڃ  سان  ايندو آهي  ۽  ڪنوار سان فوٽو ڪڍرائي ماني کائي پوري چئين  وڳي 
		ڪنوار کي وٺي پنهنجي  گهر  ويندو آهي.  جن  مهمانن  کي  گهوٽ  ڪنوار کي ڏسڻو هوندو آهي  اهي  ٻين  وڳي  کان پوءِ  ايندا  آهن.  ڇوڪرن جو طهر  ٽولن ۾ ٿئي،  پوءِ هڪ  ئي  پاڙي  جا  ڇوڪرا گڏ طهر  ڪرائين  يا  وري 
		6  ست سوٽ  ماسات  گڏجي  طهر  ڪرائين  ۽  پوءِ  پٽي  ڇٽڻ  تائين  هڪ  ئي  گهر  ۾  ٻه  چار  ڏينهن  گذارين.  طهريل  ڇوڪرن کي گوڏ ٻڌرائي  هڪ  ئي  قطار  ۾  پٽ  تي  وڇايل تڏن تي سمهاريو ويندو آهي.  زخم  کي  گوڏ جي ڪپڙي  کان  بچائڻ  لاءِ  گوڏ 
		کي ڌاڳو ٻڌي  ان  ڌاڳي  جو 
		ٻيو پوڇڙ ڇت تي لڳل ڪوڪي سان اٽڪايو ويندو آهي. "
22,http://www.thekawish.com/Articles1/Altaf%20Shaikh/2004/2004/04%20Jul%2004.htm,انڊين  گانن  جون  شوقين ملئي  مسلمان  ڇوڪريون  آچر جولاءِ 2004ع ملاڪا  ۾  هوٽل  سيمابوڪ ۾  رهائش  دوران  صبح  جو  توڙي  شام  جو  بس  يا  ٽئڪسيءَ  ۾  چڙهي  شهر  هليو  ويندو  هوس،  پوءِ  ڪڏهن  ”جالان  بنگارايا“  تي  ته  ڪڏهن  جالان  منشي  عبدا ن)  تي  لهي  پنڌ  پنڌ  هيڏانهن  هوڏانهن  جا  چڪر  ڏيندو  رهندو  هئس.  ڪيترا  دڪان  ۽  انهن  جا  مالڪ  ساڳيا  هئا،  ڪي  نوان  هئا.  پوسٽ  آفيس  ۽  پارڪ،  هوٽلون  ۽  ڊپارٽمينٽل  اسٽور،  مسجدون،  مندر،  ٽڪاڻا،  گرجا  گهر  ۽  چينين  جا  پڳوڊا هي  اهي  جايون  آهن،  جتان  منهنجو  لڳاتار  اٺ  سال  گذر  ٿيو.  جالان  (شاهراهه)  لڪساما  جي  منهن  وٽ  گووندا  سوامي  وارن  جو  دڪان،  جتان  اسان  هر  مهيني  گهر جو  راشن،  پاڪستاني  چانورن  ۽  ڪابلي  چڻن  کان  وٺي  مرچ  مصالحا  وٺندا  هئاسين.  ڀر  واري  تامل  جي  دڪان  تان  انڊين  فلمي  رسالا  ورتاسين  ٿي.  ڀر  واري  گهٽيءَ  ۾  چينيءَ  جي  اٽي  پيهڻ  واري  مشين  تان  ڪڻڪ  جو  اٽو  ورتوسين  ٿي،  بس  ٽرمينل  لائبريريءَ  مان  ڪتاب  وٺندو  هوس  ۽  هينئر  انهن  پراڻن  هنڌن  تان  لنگهندي  پراڻا  ڏينهن  ياد  اچي  رهيا  هئا. هڪ  ڏينهن  جالان  (شاهراهه)  ”هنگ  تئا“  تي  شام  جي  وقت  واڪ  ڪري  رهيو  هوس  ته  ٻن  همراهن  کي  اردوءَ ۾  ڳالهائيندو  ٻڌم.  ”هنگ  تئا“  ملئي  تاريخ  جو  هڪ  بهادر  سپاهي  هيرو  ٿي  گذريو  آهي،  جيئن  اسان  وٽ  هوشو  شيدي  آهي.  اهي  همراهه  مزدا  پڪ  اپ  ۾  چڙهي  رهيا  هئا،  جنهن  جي  پٺيان  ڪپڙن  جا  تاڪيا  ۽  ڪجهه  ويڙهيل  غاليچا  هئا.  منهنجي  کيڪار  ۽  خير  عافيت  معلوم  ڪرڻ  تي  هنن  ٻڌايو  ته  هو  چئن  سالن  کان  هتي  بزنس  ڪن  ٿا،  کين  هتي  رهي  بزنس  ڪرڻ  جي  صحيح  قسم  جي  ويزا  نه  آهي،  پر  مڙيئي  (بقول  هنن  جي) تي  ڪم  هلائين  پيا.  هنن  ٻڌايو  ته،  ”في  الحال  ته  بچندا  رهون  ٿا،  هڪ  ڏينهن  جهلجڻ  تي  جيل  به  وڃي  سگهون  ٿا.“  هنن  مان  هڪ  لاهور  جو  دائود  احمد  چوهاڻ  هو  ۽  ٻيو  پشاور  جو  محمد  گل  نالي  پٺاڻ  هو،  جنهن  وئن  ٿي  هلائي. ”ڪهڙي  قسم  جو  بزنس  ڪريو  ٿا؟“  مون  پڇيو. ”انڊيا  کان  هي  ڪپڙو  ۽  ڪارپيٽ  گهرائيندا  آهيون  ۽  پوءِ  هتي  ملاڪا  ۽  اوسي  پاسي  جي  شهرن  جي  دڪانن  تي  انهن  جي  ڊمانڊ  مطابق  مال  سپلاءِ  ڪندا  آهيون.“  هنن  ٻڌايو. ”پاڪستان  مان  به  ڪپڙو  گهرايو  يا  نه؟“  مون  کانئن  پڇيو. ”نه.  پاڪستان  جو  ڪپڙو  هتي  نٿو  هلي،  انڊيا  هتي  جي  ماڻهن  جي  ضرورت  ۽  ٽيسٽ  مطابق  ڪپڙو  موڪلي  ٿو.  هتي  شو وارو  ۽  سنهو  ڪپڙو  هلي  ٿو،  جنهن  مان  جسم  به  نظر  اچي،  چيني  ماڻهو  ان  قسم  جو  ڪپڙو  وٺن  ٿا  ۽  ملئي  ماڻهو  اعليٰ  قسم  جو  رنگين  ۽  گلن  وارو  خريد  ڪن  ٿا.  ٻي  ڳالهه  ته  هتي  انڊين  ڪپڙو  سسٽو  پوي  ٿو  ۽  چار  پئسا  فائدو  رکڻ  تي  به  گراهڪ  خوش  ٿي  وٺي  ٿو.  پاڪستان  کان  ايندڙ  ڪپڙو  مهانگو  پوي  ٿو،  جو  ڪپڙو  موڪلڻ  واري  کي  پوليس،  ڪسٽم،  سرڪاري  آفيسن،  خبر  ناهي  ڪٿي  ڪٿي  خرچي  ۽  ڀتو  ڏئي  پوءِ  موڪلڻو  پوي  ٿو.  ان  ڪري  اهو  هتي  انڊيا  جي  مقابلي  ۾  مهانگو  پوي  ٿو.“ هي  ٻئي  ڄڻا  عمر  ۾  مون  کان  ڪجهه  ننڍا  ٿيندا،  غير  قانوني  طرح  هتي  رهيل  هئا.  گهر  به  شهر  کان  ٻاهر  واري  علائقي  ۾  ننڍڙو  هئن،  سڄو  ڏينهن  پرديس  ۾  رلڻ  بعد  ڪمائي  ڪا  پوري  پني  ٿي  ٿين،  تنهن  هوندي  به  دل  وڏي  هئن.  منهنجو  ٻڌي،  ته  آئون  هتي  جو  نه  آهيان  (يعني  ملائيشين  پاڪستاني  نه  آهيان)  ۽  هنن  وانگر  هتي  پرديسي  آهيان،  ته  مون  کي  هوٽل  ۾  رهي  خرچ  ڪرڻ  بدران  پنهنجي  گهر  وٺي  هلڻ  لاءِ  منٿون  ڪرڻ  لڳا.  ”ڀلا  رهو  نٿا  ته  اسان  جي  ماني  کائو.“  هو  مزدا  مان  لهي  سامهون  ملئي  هوٽل  ۾  ماني  کارائڻ  لاءِ  مون  کي  زور  ڀرڻ  لڳا.  ”ملائيشيا  سڄو  انڊين  سان  ڀريو  پيو  آهي،  ڪڏهن  ڪڏهن  ته  ڪو  پاڪستاني  ملي  ٿو.“  هنن  چيو.  هنن  جي  ڳالهه  صحيح  هئي.  ملاڪا  ۾  ته  ويتر  نه  برابر  پاڪستاني  آهن.  آئون  جڏهن  1983ع کان 1991ع تائين  هتي  رهندو  هوس،  ته  مون  کانسواءِ  هڪ  به  پاڪستاني  نه  هو،  پر  هاڻ  مڙيئي  ٻڌو  اٿم  ته  ملاڪا  جي  مختلف  ادارن  ۾  ڪجهه  پاڪستاني  پروفيسر  نوڪري  ڪن  ٿا.  موڪلائڻ  وقت  هنن  ٻنهي  پنهنجا  موبائيل  فون  نمبر  ڏنا  ۽  سوچيم  ته  وقت  مليو  ته  هنن  کان  وڌيڪ  خبرون  پڇندس.  هي  هڪ  ٽئڪسي  ڊرائيور  وانگر  سڄي  شهر  ۾  رلن  ٿا  ۽  چئن  سالن  کان  اهو  ڪم  ڪندا  اچن.  خبر  ناهي  هو  ڪهڙن  ڪهڙن  ماڻهن  سان  ملندا  هوندا  ۽  ڪهڙا  ڪهڙا  تجربا  حاصل  ڪيا  هوندائون،  پر  افسوس  جو  ساڻن  ملڻ  جو  وري  وقت  ڪڍي  نه  سگهيس. سيمابوڪ  هوٽل  ۾  ڪڏهن  ٽيبل  تي  ويهي  لکندو  هوس،  ته  ڪڏهن  بستري  تي  ليٽي.  ٽيبل  تي  رکيل  ٽي  وي  هر  وقت  آن  رکيم  ٿي.  ملائيشيا  ۽  سنگاپور  حڪومت  عوام  کي  ڪيبل  ۽  ڊش  کان  پري  رکيو  آهي،  سندن  ٽي  چار  چئنل  هلندا  رهيا  ٿي.  اهو  آهي  ته  انهن  تي  هر  وقت  چڱا  خاصا  دلچسپ  پروگرام  هلن  ٿا.  هڪ  تي  ته  هر  وقت  انڊين  فلمون  هليون  ٿي.  اسان  جي  ڏينهن  ۾  هفتي  ۾  پنج  ڏينهن  کن  تامل  فلمون  هلنديون  هيون،  باقي  ٻه  ڏينهن  انڊين  فلم  هلندي  هئي  يا  پاڪستاني  پنجابي.  پر  پوءِ  آهستي  آهستي  تامل  (سائوٿ  انڊين)  کي  ۽  ملئي  ماڻهن  کي  هندي  فلمون  ڏسڻ  جو  اهڙو  شوق  ٿيو  جو  تامل  (جيڪي  هتي  جي  انڊين  آدمشماريءَ  ۾  نوي  سيڪڙو  آهن)  ۽  ملئي  ماڻهو  به  پنهنجي  زبان  جي  فلمن  کان  وڌيڪ  هندي  فلمون  پسند  ڪرڻ  لڳا.  هاڻ  ٻارهن  سالن  بعد  ڪوالالمپور  توڙي  ملاڪا  جي  هر  دڪان  تي  انڊين  فلمن  جون  ڪئسٽس  ۽  سي  ڊيز  وڪامندي  ڏسي  تعجب  لڳم.  ملائيشيا  جي  ٽي  وي  چئنلن  تي  به  روزانو  هڪ  هندي  فلم  اچي  ٿي،  ڪڏهن  ته  ڏينهن  ۾  ٻه  دفعا  به.  ملائيشيا  ۾  رهندڙ  انڊين  توڙي  ملئي  ماڻهن  جي  هوٽلن  ۾  هر  وقت  انڊين  گانا  هلندا  رهن  ٿا،  جيتوڻيڪ  اهي  نه  ملئي  ماڻهو  سمجهن  ٿا  ۽  نه  هتي  رهندڙ  سائوٿ  انڊين،  جن  جي  مادري  زبان  تامل،  مليالم،  تيلگو  ۽  ڪانڊا  آهي،  پر  ان  هوندي  انڊين  فلمن۽  گانن  جا  اهڙا  شوقين  ٿي  ويا  آهن،  جو  هو  انڊين  گانا  جهونگاريندا  رهن  ٿا. اسي  واري  ڏهاڪي  ۾  جڏهن  ملائيشيا  آيو  هوس،  تڏهن  ئي  آفيس  ۾  ڪم  ڪندڙ  ملئي  ڇوڪريون  ”بابي“  فلم  جا  گانا  جهونگارينديون  رهيون  ٿي.  هڪ  ٻه  ڇوڪريون  آڊيو  ڪيسٽ  کڻي  آيون  هيون  ۽  فرمائش  ڪئي  هئائون  ته  انهن  ۾  چڙهيل  ”دوست  دوست  نه  رها“  ۽  ”هاٿي  ميري  ساٿي“  گانا  ٻڌي  اهي  هنن  کي  ملئي  (رومن)  ۾  لکي  ڏيان.  ڪيترين  ئي  ملئي  ڇوڪرين  توڙي  عورتن  جو  دلپسند  هيرو  اميتاڀ  بچن  ۽  راجيش  کنا  هو. هاڻ  ته  انڊيا  جي  سڄي  بالي  ووڊ  ملائيشيا  جي  ملئي  ۽  انڊين  ڪميونٽي  جي  دماغ  تي  سوار  آهي.  اڃا  چڱو  جو  ملائيشيا ۽  صحارا  جهڙن  چئنلن  تي  ٽوٽل  بندش  هڻي  ڇڏي  آهي.  ان  وقت  به  ملائيشيا  جي  هڪ  مڪاني  چئنل  تان  انڊين  فلم  هلي  رهي  آهي.  شايد  ”پيار  تو  هونا  هي  ٿا“  آهي.  لکندي  لکندي  فلم  به  ڏسندو  رهان  ٿو.  ان  وقت  ملئي  مردن  توڙي  عورتن  جي  دلپسند  هيروئن ڪاجول  گانو  ڳائي  رهي  آهي: اجنبي  مجهه  ڪو  اتنا  بتا دل  ميرا  کيون  پريشان  هي ديکهه  کر  تجهه  کو  ايسا  لگي جيسي  برسون  پراني  پهچان  هي. هتي  جون  ملئي  مسلمان  ڇوڪريون  به  ظاهر  آهي  ته  انڊين  ڇوڪرن  کي  ئي  پسند  ڪن  ٿيون،  چاهي  اهي  انڊين  ڇوڪرا  مسلمان  هجن  يا  عيسائي،  سک  هجن  يا  هندو جن  کي  هنن  جون  دلپسند  هيروئنون  ڪاجول،  ڪرشما،  ارميلا  مٽونڊڪر،  پريٽي  زنٽا  پسند  ڪن  ٿيون  ۽  نه  اسان  جي  پاڪستاني  چرين  کي،  جن  کي  نه  پائڻ  جو  ۽  نه  ڳالهائڻ  جو  ڍنگ  آهي.  اسان جا  ملائيشيا  ۾  رهندڙ  پاڪستاني  پنهنجائي  پيدا  ڪرڻ  لاءِ  رڳو  مذهب  کي  ”ڪامن  فيڪٽر“  طور  آڻيندا،  پر  ڪم  جڏا  ڪندا.  اهو  ته  کڻي  مڃيون  ٿا  ته  انهن  ڏوهارين  ۾  (جيڪي  ڌارين  ملڪن  ۾  پاڪستان  جو  نالو  بدنام  ڪن  ٿا)  اسي  سيڪڙو  اصلي  پاڪستانين  بدران  غير  قانوني  پاڪستاني  پاسپورٽ  حاصل  ڪري  آيل  بنگالي،  برمي  ۽  افغاني  آهن،  پر  جيسين  اصل  جي  خبر  پوي  تيسين  هتي  جي  اخبارن  ۾  خبرون  ڇپجڻ  تي  پاڪستان  جو  نالو  بدنام  ٿيو  وڃي  ۽  ملائيشيا  جهڙي  مسلمان  ملڪ  ۾  به  اسان  پاڪستانين  کي  ٺڳين  ۽  ڏوهن  جي  علامت  سمجهيو  وڃي  ٿو.  جيتوڻيڪ  ڏوهن  جا  ڪم  چند  ماڻهو  ڪن  ٿا  پر هتي  جي  پريس  اسان  سڀني  پاڪستانين  کي  خوار  ڪري  ٿي.  هن  هوٽل  ۾  رهائش  دوران  رات  جي  ماني  رستي  جي  ٻئي  پاسي  هڪ  ملئي  ريسٽورنٽ  ”ڪيدائي  حليمان“  تي  کائيندو  آهيان.  هي  هڪ  فئملي  ريسٽورنٽ  آهي،  جيڪا  محمد  حارث  نالي  هڪ  ملئي  همراهه  پنهنجي  زال  حليمان،  پٽ،  ڌيءَ  ۽  پوڙهي  ماءُ  سان  گڏجي  هلائي  ٿو.  ”مي  گورينگ“  جو  ڏيڊ  ڊالر  وٺن.  وڏي  ڪڻڇيءَ  ۾  چانورن  جون  ٿلهيون  سويون،  تيل،  ادرڪ،  ٿوم  ۽  سويا  ساس  سان  فراءِ  ڪري  پوءِ  ان  ۾  بيضي  ۽  چڪن  جا  ٽڪرا  وجهي  پچائين.  ڪڏهن  ملئي  ڊش  ”بي  هون  ايام“  کاڌم  ٿي،  جنهن  ۾  تمام سنهيون  سويون  ڌاڳن  جهڙيون  چڪن  سان  گڏ  فراءِ  ڪري  ڏنائون  ٿي.  ان  سان  گڏ  ڪجهه  ملئي  ڀاڄيون  ۽  پنير  مان  ٺهيل  تافو  پڻ  فراءِ  ڪري  ڏنائون  ٿي.  ماني  کائڻ  مهل  حليمان  ۽  سندس  پٽ  يا  ڪڏهن  حليمان  جي  سس  به  سامهون  واريءَ  ڪرسي  تي  ويهي  ڪچهري  ڪندي  آهي.  کين  اهو  ٻڌي  تعجب  لڳندو  آهي  ته  مون  کي  سندن  زبان  ملئي  اچي  ٿي  ۽  هنن  جي  رياست  (ملاڪا)  جي  سڀ  کان  مشهور  تعليمي  اداري  ۾  آئون  چيگو ماستر  صاحب)  ٿي  رهيو  آهيان. 
23,http://www.thekawish.com/Articles1/Altaf%20Shaikh/2004/2004/19%20Jun%2004.htm,"ملائيشيا  جي  موسم ۽ سنڌڙي  انب  جو 
		سواد ڇنڇر 19  جون  2004ع ملائيشيا  ۾  رهائش  دوران هڪ ڏينهن پنهنجي  پراڻي  اڪيڊمي  ۾ پنهنجي  پراڻي  آفيس  ۽  گهر  ڏسڻ  به  ويس،  جن  ۾  مون 
		زندگيءَ جا اٽڪل  اٺ  سال  گذاريا  ۽  اهو ڏسڻ ته پراڻن  ماڻهن  مان  اڃا  ڪير  موجود آهن.  اڪيڊميءَ کي يونيورسٽي  ليول تائين آڻڻ  ڪري  منجهس  ڪيترائي  ڊپارٽمينٽ،  آفيسون ۽  شاگردن  جي  رهائش  لاءِ  گهر،  فلئٽ  ٺهي  ويا 
		هئا. مون 
		1988ع ۾  پنهنجي  گهر  جي  پويان سنڌڙي انب جي چڪي  هنئي  هئي  ۽  1991ع  ۾  ملائيشيا  مان  موٽڻ  مهل  اها  چڪي  وڌي وڻ ٿي وئي هئي،  پر  اڃا  ڦل  نه  جهليو هئائين.  مون 
		کي اها تشويش  رهي  ٿي  ته  سنڌ  مان  گهرايل  چڪي  ملائيشيا  جي  موسم ۽  ڌرتيءَ تي وڌي وڻ ٿيڻ تي سنڌڙي انب وارو اهو ساڳيو سواد ڏئي ٿو 
		يا ملائيشيا  جي  عام  ديسي  انب  جهڙو انب جهلي ٿو.  مون کي ان 
		وڻ ڏسڻ جو ڏاڍو شوق هو،  سو پهرين  پنهنجي  پراڻي  گهر  جي  پويان پهتس.  پر  وڻ 
		غائب هو.  منهنجي  هڪ  پاڙيسريءَ جي گهر اڳيان لڳل شريفي جا  ٽي  وڻ به ڪٽيل  هئا.  اڪيڊمي  جي  ڊائريڪٽر  ايڊيوڪيشن  ڪئپٽن  زين  الاڪبر  کان  پڇيم،  ٻڌايائين  ته  آفيس ۽  گهرن  اڳيان  لڳل  سڀ  ميون جا وڻ ڪٽرائي  ڇڏياسين، جو شاگردن  جو 
		ميوي تان جهيڙو ٿي پيو،  هاڻي  جتي  ڪٿي  ڇانوَ وارا وڻ لڳارايا ويا آهن. ڪئپٽن  زين  الاڪبر  منهنجي  ڏينهن  ۾  شاگرد  ٿي  اسان  وٽ  پڙهڻ  آيو 
		هو.  ان  بعد  ڪئپٽن  ٿيو ۽  اڪيڊميءَ ۾ اسان سان ئي گڏ ليڪچرار  ٿي  رهيو ۽  ترقي  حاصل  ڪندو ڪندو هاڻ ڊائريڪٽر  ايڊيوڪيشن  آهي.  سندس  زال  ٽيريسا  نالي  ملائيشيا  جي  چينياڻي  آهي  ۽  هاڻ  سندس  مسلمانن  جو 
		نالو زرينا  آهي. کين  ڪيترن  سالن  تائين  جڏهن  ڪو 
		اولاد نه ٿيو ته هنن1987ع ۾  اسان  جي  آفيس  ۾  ڪم  ڪندڙ  هڪ  ملئي  همراهه  (جنهن  کي  6 
		ٻار  اڳ  ئي  هئا)  کان  ستون ٻار  نپائڻ  لاءِ  ورتو،  جنهن  جو 
		نالو ذوالفقار رکيائون.  ملائيشيا  ۾  ٻار  نه  ٿيڻ  تي  يا  ڪنهن  غريب  اولاديءَ جي مدد ڪرڻ لاءِ  هن  کان  ٻار  وٺي 
		پالڻ  عام  ڳالهه  آهي.  ان  لاءِ  ٻار  جي  ماءُ  سان  ان  وقت 
		ڳالهايو ويندو آهي،  جڏهن  هوءَ پيٽ  سان  هوندي آهي،  يعني  ٻار  پالڻ  وارو سچي  نيت  سان  ٻار  پالڻ  چاهي  ٿو ۽  پوءِ  اهو 
		ٻار  کڻي  پٽ  هجي  يا  ڌيءَ،  صحتمند  هجي  يا  ڪمزور. ٻئي  جو 
		ٻار  رکڻ  لاءِ  قانوني طرح  ڪورٽ  کان  به  اجازت  وٺڻي پوندي آهي  ۽  ڪجهه  سالن  لاءِ  ڪورٽ  جا  نمائندا  پالڻ  واري تي نظر رکندا آهن  ته  هو 
		ڌارئي ٻار  کي  پنهنجي  اولاد وانگر رکي ٿو يا نه.  بعد  ۾  ٻار  ڏيڻ  وارن جو واسطو ڪٽيو ويندو آهي  ۽  ٻار  کي  اهو ئي ٻڌايو ويندو آهي  ۽  هن  کي  اها  ئي  ڄاڻ  هوندي آهي  ته  هو 
		ڪنهن ٻئي  ماءُ  پيءُ  جو 
		ٻار  نه  آهي،  پر  انهن  جو 
		ئي آهي،  جن  وٽ  هو 
		رهيو پيو آهي.  اوڙي پاڙي  وارا ۽  مائٽ  مٽ  به  ٻار  کي  سندس  اصلي  ماءُ  پيءُ  بابت  ٻڌائڻ  کي  اخلاقي  ڪمزوري سمجهن،  ڇو 
		جو ٿي سگهي ٿو ٻار  جي  اصلي  ماءُ  پيءُ  جو 
		سماجي درجو گهٽ  هجي،  هو 
		غريب هجن (۽  غربت  ڪري  هنن  پنهنجي  جگر  جو 
		ٽڪرو ٻئي  کي  ڏنو 
		هجي)،  ان  ڳالهه  جو ٻار  تي  خراب  نفسياتي  اثر  پوي. ڪئپٽن  زين  الاڪبر  وٽ  هڪ  ڏينهن  منجهند  جي  مانيءَ تي سندس پٽ  سان  به  ملاقات  ٿي.  ذوالفقار سورنهن سترنهن سالن جو ٿي ويو هو.  زرينه  رڌڻي  ۾  اهو 
		تئو،  همام  دستو ۽  ويلڻ وغيره ڏيکاريو،  جيڪو اسان ملائيشيا  ڇڏڻ  وقت 
		کيس ڏنو هو.  اڪيڊمي  جي  آفيس  ۾  منهنجو هڪ پراڻو ملئي دوست ابراهيم بن معروف به مليو،  پاڻ  ڪئڊٽن  جي  ڊسيپلين  جو انچارج  آهي،  ۽  بيحد  همٿ  وارو برجستو آفيسر  ۽  يارن  جو 
		يار آهي.  سخت  مذهبي  ۽  نماز  روزي  جو 
		پابند  آهي.  سندس  سڀ  ڳالهيون اڪيڊمي جي ماڻهن کي پسند  رهيون آهن،  پر  ملئي  عورتون دانهون ڪنديون هيون ته سندن مڙس شل  ابراهيم  بن  معروف جهڙا سخت به نه ٿين.  هنن  جي  ابراهيم  تي  ڪاوڙ ان ڪري هوندي هئي جو هن کي هڪ نه پر  گهڻيون زالون هيون.  اڪيڊمي  ۾  پنهنجي  زال  فاطمه  ۽  ٽن  ٻارن  سان  آيو.  ڪجهه  سالن  بعد  اڪيڊميءَ جي هڪ تمام سهڻي ۽  بيحد  ماڊرن  روهيدا نالي هڪ ڪلارڪ ڇوڪريءَ سان نه فقط  شادي  ڪيائين  پر  کيس  سندس  پهرين  زال  فاطمه  کان  به  وڌيڪ ”مولوياڻي“ بڻائي ڇڏيائين.  ان  مان  به  ٻه  ٻار  اسان  هوندي ٿيس ۽  1991ع ۾  اڪيڊمي  ڇڏڻ  وقت 
